RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          284     M =            5

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   94  104     1     1  bnd    1  2.2D-01  1.1D-02  1.470D-01 -7.791D+00
   95  105     1     1  bnd    0  1.0D+00  2.7D-02  6.289D-02 -7.791D+00
   96  106     1     1  con    0  1.0D+00  5.3D-03  4.730D-02 -7.791D+00
   97  107     1     1  con    0  1.0D+00  4.8D-03  5.397D-02 -7.791D+00
   98  108     1     1  con    0  1.0D+00  8.1D-03  6.458D-02 -7.791D+00
   99  109     1     1  con    0  1.0D+00  1.3D-02  1.250D-01 -7.792D+00
  100  110     1     0  con    0  1.0D+00  1.1D-02  2.084D-02 -7.792D+00
  101  111     1     0  con    0  1.0D+00  3.1D-03  4.043D-02 -7.792D+00
  102  112     1     0  con    0  1.0D+00  1.0D-02  1.095D-01 -7.792D+00
  103  113     1     0  con    0  1.0D+00  7.2D-03  4.081D-02 -7.792D+00
  104  114     1     0  con    0  1.0D+00  9.8D-03  8.199D-02 -7.792D+00
  105  115     1     0  con    0  1.0D+00  1.0D-02  5.687D-02 -7.792D+00
  106  116     1     0  con    0  1.0D+00  1.3D-02  9.912D-02 -7.792D+00
  107  117     1     0  con    0  1.0D+00  2.3D-03  2.987D-02 -7.792D+00
  108  118     1     0  con    0  1.0D+00  4.5D-03  4.919D-02 -7.792D+00
  109  119     1     0  con    0  1.0D+00  7.2D-03  1.385D-01 -7.792D+00
  110  120     1     0  con    0  1.0D+00  2.3D-03  5.488D-02 -7.792D+00
  111  121     1     0  con    0  1.0D+00  1.4D-03  3.708D-02 -7.792D+00
  112  122     1     0  con    0  1.0D+00  2.4D-03  2.029D-02 -7.792D+00
  113  123     1     0  con    0  1.0D+00  2.6D-03  2.438D-02 -7.792D+00
  114  124     1     0  con    0  1.0D+00  6.7D-03  3.159D-02 -7.792D+00
  115  126     1     0  con    1  4.4D-01  4.4D-03  7.509D-02 -7.792D+00
  116  127     1     0  con    0  1.0D+00  4.9D-03  3.878D-02 -7.792D+00
  117  128     1     0  con    0  1.0D+00  4.9D-03  3.498D-02 -7.792D+00
  118  129     1     0  con    0  1.0D+00  2.3D-03  5.819D-02 -7.792D+00
  119  130     1     0  con    0  1.0D+00  9.4D-04  2.773D-02 -7.792D+00
  120  131     1     0  con    0  1.0D+00  1.0D-03  2.470D-02 -7.792D+00
  121  132     1     0  con    0  1.0D+00  5.9D-04  3.207D-02 -7.792D+00
  122  133     1     0  con    0  1.0D+00  1.7D-03  3.310D-02 -7.792D+00
  123  134     1     0  con    0  1.0D+00  3.6D-03  6.927D-02 -7.792D+00
  124  135     1     0  con    0  1.0D+00  2.6D-03  3.322D-02 -7.792D+00
  125  136     1     0  con    0  1.0D+00  1.0D-03  6.839D-03 -7.792D+00
  126  137     1     0  con    0  1.0D+00  2.2D-03  3.078D-02 -7.792D+00
  127  138     1     0  con    0  1.0D+00  3.3D-03  6.166D-02 -7.792D+00
  128  139     1     0  con    0  1.0D+00  3.9D-03  6.928D-02 -7.792D+00
  129  140     1     0  con    0  1.0D+00  3.0D-02  7.794D-02 -7.792D+00
  130  142     1     0  con    1  1.6D-01  2.3D-03  8.254D-02 -7.792D+00
  131  143     1     0  con    0  1.0D+00  1.2D-03  2.708D-02 -7.793D+00
  132  144     1     0  con    0  1.0D+00  8.9D-04  1.316D-02 -7.793D+00
  133  145     1     0  con    0  1.0D+00  1.4D-03  2.396D-02 -7.793D+00
  134  146     1     0  con    0  1.0D+00  3.8D-03  8.364D-02 -7.793D+00
  135  147     1     0  con    0  1.0D+00  3.8D-03  5.988D-02 -7.793D+00
  136  148     1     0  con    0  1.0D+00  5.1D-03  1.606D-02 -7.793D+00
  137  149     1     0  con    0  1.0D+00  2.1D-03  4.213D-02 -7.793D+00
  138  150     1     0  con    0  1.0D+00  6.1D-04  2.354D-02 -7.793D+00
  139  151     1     0  con    0  1.0D+00  9.3D-04  2.826D-02 -7.793D+00
  140  152     1     0  con    0  1.0D+00  2.6D-03  6.459D-02 -7.793D+00
